,Date,Niagara,Eighteenmile,OakOrchard,Genesee,Oswego,Black,TwelveMile,Trent,Humber
269,9/26/2018,0.069795249,0.000399322,0.000922125,0.002449296,0.001879941,0.00020527,0,0,0
270,9/27/2018,0.073210209,0.000446115,0.000953812,0.001922269,0.004558529,0.000210379,0,0,0
271,9/28/2018,0.070099286,0.000649341,0.000971808,0.002129583,0.005412034,0.000234993,0,0,0
272,9/29/2018,0.072948047,0.00047249,0.000928819,0.003313604,0.006290199,0.00022106,0,0,0
273,9/30/2018,0.071885119,0.000425874,0.000930776,0.003864275,0.006717093,0.000215487,0,0,0
274,10/1/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
275,10/2/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
276,10/3/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
277,10/4/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
278,10/5/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
279,10/6/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
280,10/7/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
281,10/8/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
282,10/9/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
283,10/10/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
284,10/11/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
285,10/12/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
286,10/13/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
287,10/14/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
288,10/15/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
289,10/16/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
290,10/17/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
291,10/18/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
292,10/19/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
293,10/20/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
294,10/21/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
295,10/22/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
296,10/23/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
297,10/24/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
298,10/25/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
299,10/26/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
300,10/27/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
301,10/28/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
302,10/29/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
303,10/30/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
304,10/31/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
305,11/1/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
306,11/2/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
307,11/3/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
308,11/4/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
309,11/5/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
310,11/6/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
311,11/7/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
312,11/8/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
313,11/9/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
314,11/10/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
315,11/11/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
316,11/12/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
317,11/13/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
318,11/14/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
319,11/15/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
320,11/16/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
321,11/17/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
322,11/18/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
323,11/19/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
324,11/20/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
325,11/21/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
326,11/22/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
327,11/23/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
328,11/24/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
329,11/25/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
330,11/26/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
331,11/27/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
332,11/28/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
333,11/29/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
334,11/30/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
335,12/1/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
336,12/2/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
337,12/3/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
338,12/4/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
339,12/5/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
340,12/6/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
341,12/7/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
342,12/8/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
343,12/9/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
344,12/10/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
345,12/11/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
346,12/12/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
347,12/13/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
348,12/14/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
349,12/15/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
350,12/16/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
351,12/17/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
352,12/18/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
353,12/19/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
354,12/20/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
355,12/21/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
356,12/22/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
357,12/23/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
358,12/24/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
359,12/25/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
360,12/26/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
361,12/27/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
362,12/28/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
363,12/29/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
364,12/30/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
365,12/31/2018,0.070513046,0.000405706,0.000919404,0.00322229,0.004953834,0.000210379,0,0,0
